Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Mongolia,MNG,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Mariana,MNP,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Mozambique,MOZ,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Mauritania,MRT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Mauricio,MUS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,3.64866069,4.427961294,2.535332702,2.648552959,3.618791397,3.940974057,2.612462869,3.390704556,3.208290833,2.657162746,2.844102702,
Malawi,MWI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Malasia,MYS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,45.01247991,43.73775882,39.32577009,43.97595873,42.19682941,36.99349688,32.6252821,43.063022,37.71965684,29.73642045,73.76952412,
América del Norte,NAC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,224.4974307,244.3734895,186.2899793,184.9080499,208.2362436,214.9536966,213.6673352,194.2941686,154.5435581,106.4991127,,
Namibia,NAM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.177144673,0.101889244,0.459285124,0.278993846,0.561460909,,,,,0.781937411,0.345273616,
Nueva Caledonia,NCL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Níger,NER,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Nigeria,NGA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.412385245,0.956047221,0.898526082,1.224294509,0.938930277,0.83912538,0.373074029,0.587126265,0.651123814,0.606223199,0.574130403,
Nicaragua,NIC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Países Bajos,NLD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,65.77826535,57.15980116,49.76167191,54.33279129,53.37302359,,,,,,,
Noruega,NOR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,49.45022262,37.08543687,23.47510246,18.46571029,20.53134963,24.88298712,28.5587771,29.57936614,27.26965958,25.11556466,,
Nepal,NPL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Nauru,NRU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Nueva Zelandia,NZL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.307693253,,3.034709363,4.636864913,4.299508041,5.087584256,5.790933084,5.743717023,5.74982606,5.843242695,10.48453446,
Miembros OCDE,OED,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,125.3832945,127.6537416,101.2527915,105.9011021,116.8353256,141.1146864,141.2825821,134.3266879,113.6370518,84.79596176,,
Omán,OMN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,5.091940116,3.289059696,3.046247861,6.377466947,6.262154264,4.52248015,3.273111153,2.950689428,2.094493616,1.951604872,1.407138598,
Otros Estados pequeos,OSS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,7.273771771,7.462299044,18.68851843,,,,,,,
Pakistán,PAK,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,6.57779371,4.51239137,5.337287969,0.243449307,0.220861858,,,,,,,
Panamá,PAN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.230976004,0.934088407,1.771963162,0.417763213,0.497381243,,,,,0.558786595,0.389295174,
Perú,PER,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,2.706872347,3.013575718,2.740133624,1.577279782,1.607500497,0.764493928,1.404544525,3.003919346,1.022529533,0.697869485,1.047380786,
Filipinas,PHL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,10.67786435,11.68430905,13.62399226,15.70570677,14.19011336,12.53663692,11.25185198,10.29116156,8.422806777,7.95987183,9.049884997,
Palau,PLW,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Papua Nueva Guinea,PNG,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.18770935,0.403449325,,,0.295165814,0.081754664,0.307576412,0.003957329,,,,
Polonia,POL,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,14.47154309,13.83001978,12.08136462,13.93674923,10.65383781,11.01432776,9.656503725,12.91562172,9.320236646,8.437304507,13.98505931,
previa al dividendo demográfico,PRE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Puerto Rico,PRI,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
"Corea, República Popular Democrática de",PRK,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Portugal,PRT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,22.53188162,14.54220882,12.22626563,17.21160887,20.35852984,,,,,,,
Paraguay,PRY,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Ribera Occidental y Gaza,PSE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,3.862418014,2.703980833,1.98977753,1.778328586,2.529789774,2.292948957,2.894829086,2.908358135,2.17176806,1.598564216,1.223884056,
Estados pequeos de las Islas del Pacfico,PSS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
posterior al dividendo demográfico,PST,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,135.9135196,138.444983,109.5306306,115.2442397,127.3497172,156.5705141,155.1260995,149.0063116,127.064379,93.61796228,,
Polinesia Francesa,PYF,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Qatar,QAT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,14.70681011,13.65433665,10.38892905,10.34813763,26.53888546,14.93271091,12.49316156,11.37820031,10.35267112,7.587218955,16.04746985,
Rumania,ROU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.008728582,1.598321117,1.175427394,0.778002897,0.775522573,0.989977951,0.914814654,1.110727843,1.008401469,0.818191521,1.175670042,
Federación de Rusia,RUS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,33.23799815,27.08952358,15.41078347,10.27318248,7.766921648,8.604201638,10.93200463,9.243726144,8.879960287,10.67390384,18.58428238,
Rwanda,RWA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,0.048086546,,
Asia meridional,SAS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,53.45626381,33.95186175,28.95241896,24.83837826,30.77545202,34.3632551,31.21626955,40.68090816,42.18625034,39.78529421,62.8314634,
Arabia Saudita,SAU,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,38.09316864,43.41761272,69.45594331,48.53729917,75.01709651,66.78302137,47.50557805,31.71435301,28.11457951,27.47365125,69.01355614,
Sudán,SDN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Senegal,SEN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Singapur,SGP,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,127.5166469,98.33013095,88.36281326,90.62311534,63.71474459,64.29473841,58.98158634,63.99073607,58.22978568,30.41609962,,
Islas Salomón,SLB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Sierra Leona,SLE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
El Salvador,SLV,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
San Marino,SMR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Somalia,SOM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Serbia,SRB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.750774722,0.776805681,0.555539484,,,,,,,,,
África al sur del Sahara (excluido altos ingresos),SSA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Sudán del Sur,SSD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
África al sur del Sahara,SSF,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Pequeños Estados,SST,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Santo Tomé y Príncipe,STP,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Suriname,SUR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
República Eslovaca,SVK,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.34021585,0.455117821,0.081631197,0.054733055,0.01012967,,,,,,,
Eslovenia,SVN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,1.004060712,0.992752196,0.858585117,0.852162344,1.471762818,0.845629993,0.683031216,0.824930218,0.692466543,0.276749919,0.862200721,
Suecia,SWE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Eswatini,SWZ,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Seychelles,SYC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,11.3723356,,,,,,,
República Árabe Siria,SYR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Islas Turcas y Caicos,TCA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Chad,TCD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,112.0943361,75.1099147,52.928911,71.18183363,99.28504646,302.0358986,140.0365,121.2895499,83.72244236,111.0913694,188.1722639,
Europa y Asia central (BIRF y la AIF),TEC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,29.05883826,24.06849054,17.74612344,15.23836931,13.95164088,16.06283356,14.97302532,16.69168445,15.57154658,15.17715993,36.70601128,
Togo,TGO,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Tailandia,THA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,65.20900816,58.05286627,60.07961758,83.24625972,76.26067569,67.61004203,78.62248464,74.39981382,76.2780718,67.47263589,96.32110703,
Tayikistán,TJK,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Turkmenistán,TKM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,25.09938277,19.51395746,20.17733279,18.41798622,15.67690175,12.821933,16.9939653,17.23101353,20.19096615,25.80142131,39.96359504,
Timor-Leste,TLS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,3.598310453,,,,,
Tonga,TON,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Asia meridional (BIRF y la AIF),TSA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,53.45626381,33.95186175,28.95241896,24.83837826,30.77545202,34.3632551,31.21626955,40.68090816,42.18625034,39.78529421,62.8314634,
África al sur del Sahara (BIRF y la AIF),TSS,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Trinidad y Tobago,TTO,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Túnez,TUN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,3.972636341,2.183271146,2.644830551,0.948768009,1.764832047,,,,,,,
Turquía,TUR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,51.8985908,43.04863655,40.76132317,39.07470292,39.37852334,40.45793886,32.40313276,43.92376779,47.50466184,45.68027442,120.6463064,
Tuvalu,TUV,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Tanzanía,TZA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,0.02967487,
Uganda,UGA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Ucrania,UKR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,2.010270325,0.695493294,0.342237653,0.173019452,0.091967687,0.038020032,0.013550282,0.017369888,0.009114451,0.000857795,,
Ingreso mediano alto,UMC,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,78.23052672,54.27834315,40.68505317,51.72729149,70.26675511,218.4047049,108.6185842,94.06122053,68.89671293,91.33300111,160.7682659,
Uruguay,URY,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Estados Unidos,USA,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,239.3877551,263.1170677,199.0249809,197.3928424,222.0805473,227.389074,225.0392114,204.2436211,160.8953799,108.5136043,,
Uzbekistán,UZB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
San Vicente y las Granadinas,VCT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Venezuela,VEN,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Islas Vírgenes Británicas,VGB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Viet Nam,VNM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,20.96244881,6.676869965,,6.534296276,12.79206511,9.924862737,10.50738624,15.74374858,17.10507636,9.552221013,16.56520048,
Vanuatu,VUT,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Mundo,WLD,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,111.7451609,104.4960718,81.86667579,87.45614209,99.99765211,157.1486144,123.0514798,115.38841,95.61342075,83.90667883,,
Samoa,WSM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Kosovo,XKX,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
"Yemen, Rep. del",YEM,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
Sudáfrica,ZAF,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,66.42237343,49.28639104,52.22462369,57.93428359,64.4536591,67.48825861,124.3685526,107.4108303,72.87098518,73.41872548,87.59549228,
Zambia,ZMB,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,0.098837636,0.087384585,0.071363984,,,,,,,,,
Zimbabwe,ZWE,"Acciones negociadas, valor total (% del PIB)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,
