Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Oriente Medio y Norte de África,MEA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
México,MEX,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,12.76380386,9.978580745,10.08394555,8.27958287,12.19263795,12.18890483,12.3347319,11.2247048,4.528957051,4.700053589,13.44001459,
Islas Marshall,MHL,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
 Ingreso mediano,MIC,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Macedonia del Norte,MKD,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,11.61597328,8.927827165,3.064179295,2.604872968,8.921608182,7.671880845,5.960730828,4.5902085,10.81550288,8.192198346,7.970427572,
Malí,MLI,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,16.3316854,12.91862741,15.48594046,8.197284542,5.792406034,10.39295165,10.74451477,4.326518657,14.23296044,9.01184392,22.23846538,
Malta,MLT,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Myanmar,MMR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,42.49972682,30.60134018,32.55901693,31.4251476,20.95688998,30.67291739,17.44887373,20.54242235,14.57031427,15.54442608,18.17737712,
Oriente Medio y Norte de África (excluido altos ingresos),MNA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Montenegro,MNE,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,3.232935229,1.85931323,7.911193361,2.87695192,9.21059102,11.1155773,9.162684596,12.95936961,3.145677198,-1.668724731,-3.748329708,
Mongolia,MNG,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,62.48646841,37.02960373,18.72814323,24.18161539,12.50222074,-5.504200358,20.99248667,30.45325898,22.78200487,6.978000236,16.25451331,
Mariana,MNP,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Mozambique,MOZ,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,24.59658439,7.78786469,29.35379611,16.34935087,22.19935401,26.08795533,10.10656401,5.087504384,8.22235682,12.11111987,23.64682593,
Mauritania,MRT,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,11.05771548,21.62434014,16.60874554,22.4197535,1.452362758,-0.286696527,6.679225186,16.65953292,10.9110916,9.949404352,,
Mauricio,MUS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,6.909901434,6.430134669,8.161982025,5.78430196,8.738251142,10.17265013,9.084579205,9.270616175,6.284405885,8.484620282,16.88106469,
Malawi,MWI,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,33.14240723,35.65653858,22.93918518,35.0710153,18.04549783,26.39839592,15.21015226,,,,,
Malasia,MYS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,7.347736051,14.62793829,8.846019729,7.397400682,6.304048086,3.043535132,2.801133603,4.644639093,7.68802392,2.674720321,4.865013577,
América del Norte,NAC,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Namibia,NAM,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,10.52192461,11.6860117,4.14380678,12.78373634,7.842805652,9.104842967,6.052806661,13.97997717,6.390409566,10.53362751,8.077048266,
Nueva Caledonia,NCL,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Níger,NER,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,22.61319707,6.840059773,31.7163884,9.742917319,24.91336735,4.585238558,8.670520213,-4.921029626,-2.10401399,15.05702803,17.01452037,
Nigeria,NGA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,6.724867343,21.68561624,27.08446798,14.30208607,-0.794167076,4.090156629,31.92216861,1.38782911,14.98211002,6.448631051,11.63254564,
Nicaragua,NIC,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,21.67337979,12.62163238,15.39382511,18.31930157,15.43075284,18.96197114,11.04416074,16.01853743,-18.65347533,6.231608157,15.62779468,
Países Bajos,NLD,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Noruega,NOR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,6.468924485,6.421327163,4.495563411,6.749028262,6.11306502,-5.326428848,11.23851964,6.081948626,5.182916894,3.97349821,12.15877408,
Nepal,NPL,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,9.589222667,18.67018856,14.85649825,21.65800978,16.14032669,24.43506133,17.36353634,11.96786516,19.75549771,13.81343359,22.11391439,
Nauru,NRU,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Nueva Zelandia,NZL,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,8.359182739,,,,6.709275526,9.850328099,7.661610531,7.301847653,6.424772384,4.711788248,12.17794272,
Miembros OCDE,OED,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Omán,OMN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,11.34209386,12.18114641,10.7270155,8.485305981,12.0293583,14.21008436,1.830874478,4.181722142,,,,
Otros Estados pequeos,OSS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Pakistán,PAK,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,14.56581582,12.60262183,17.39501992,13.31564762,11.54371484,12.18098004,13.61604898,9.931321497,9.834391659,11.67302963,15.63270855,
Panamá,PAN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Perú,PER,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,21.05465528,11.73601877,15.01502287,16.47898483,6.265150578,13.38706742,2.756137112,9.330913989,5.433274431,8.318375914,,
Filipinas,PHL,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,10.89708277,5.306749763,6.977796232,29.32950255,12.43750048,9.195824606,13.32627303,11.42312495,8.999145745,9.843921639,8.65773825,
Palau,PLW,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Papua Nueva Guinea,PNG,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,10.24608481,17.33532669,10.94225182,6.701510072,3.382786512,8.026843979,10.87362118,-0.934643589,-3.780255535,4.417418484,,
Polonia,POL,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,8.80524277,12.48647352,4.527973972,6.239445547,8.18416125,9.062074488,9.566168277,4.65390466,9.164741851,8.264049514,16.42930934,
previa al dividendo demográfico,PRE,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Puerto Rico,PRI,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
"Corea, República Popular Democrática de",PRK,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Portugal,PRT,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Paraguay,PRY,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,19.01678165,16.09450999,11.75833902,20.93717993,14.99951111,13.2025648,7.350488306,10.66164275,8.082376154,9.559131279,18.70384217,
Ribera Occidental y Gaza,PSE,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,9.568099868,3.9636396,6.763457829,10.73204902,7.180399626,10.35318768,10.03180127,12.66943909,3.808390248,,,
Estados pequeos de las Islas del Pacfico,PSS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
posterior al dividendo demográfico,PST,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Polinesia Francesa,PYF,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Qatar,QAT,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,23.07686038,17.09373587,22.93400879,19.59351274,10.60092685,3.443900394,-4.571538822,21.26112635,-6.517820573,2.481443348,3.786060037,
Rumania,ROU,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,6.817370533,6.467014117,2.842452226,8.805374824,8.330173682,9.393466614,9.740684525,11.40767389,8.88797986,10.90510874,15.31306926,
Federación de Rusia,RUS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,24.51036249,19.58464697,13.05839029,16.03132365,14.82764988,19.71703302,-0.924467735,7.41111146,12.31910967,5.10393866,16.65641391,
Rwanda,RWA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,20.1783464,28.96509575,13.19237238,12.12848047,17.16810933,19.94205064,8.679041306,9.187797164,18.69470422,15.31243269,21.28806705,
Asia meridional,SAS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Arabia Saudita,SAU,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,5.172335088,13.26044798,16.48947816,8.351987222,11.82326158,2.904804813,0.547707245,0.150853086,,,,
Sudán,SDN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,26.2725163,17.72009451,39.14060273,13.07358544,16.99013624,20.87693908,28.25888787,68.78463059,111.8263268,60.07892963,87.99138313,
Senegal,SEN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,11.4210651,7.498016988,6.195719656,8.039141986,11.11973762,19.56991722,13.72434247,9.253146776,14.14955633,8.219451674,12.33853779,
Singapur,SGP,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,8.590320534,9.988129393,7.225307387,4.315656774,3.331722822,1.523990844,8.043917397,3.198556098,3.90187887,4.951350605,13.19102921,
Islas Salomón,SLB,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,13.32074674,25.80151205,17.38664966,12.38632398,5.559859606,15.01064622,13.439594,3.497802384,6.827190041,-3.064025538,6.61389326,
Sierra Leona,SLE,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,24.15489337,29.62799221,21.98469044,10.67631605,23.91545291,11.75664618,17.86189771,6.990975136,14.45112404,14.3092552,38.17994106,
El Salvador,SLV,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,0.144602282,-2.070142314,1.289271901,2.410596079,0.313239755,6.924610651,3.047460605,11.12111766,6.068670563,11.30516982,8.872353951,
San Marino,SMR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Somalia,SOM,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Serbia,SRB,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,12.87417275,10.26380083,9.421204657,4.572909103,8.65296458,7.189926384,9.876351749,3.567219632,14.52157803,8.353990441,18.1050223,
África al sur del Sahara (excluido altos ingresos),SSA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Sudán del Sur,SSD,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,33.8544481,-1.569376748,21.7446819,116.5572813,142.700937,67.59369846,51.32205983,26.82034823,56.5035011,
África al sur del Sahara,SSF,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Pequeños Estados,SST,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Santo Tomé y Príncipe,STP,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,21.21237832,10.30652203,18.17519756,17.77843456,17.77484076,14.33383683,-4.813054381,-0.218118527,15.16622841,-2.078634618,10.60457389,
Suriname,SUR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,10.67944306,21.45597215,21.13904352,11.06773211,5.450824246,11.75449501,52.20754637,8.695181642,9.064560358,5.694463775,62.05429955,
República Eslovaca,SVK,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Eslovenia,SVN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Suecia,SWE,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,3.502975121,6.64863972,3.368926069,3.815993543,4.177405796,6.648328353,8.846852933,10.06391824,3.818226921,7.056509363,18.13369293,
Eswatini,SWZ,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,7.902049317,5.475067896,10.01810042,15.93621964,3.94497601,13.57916468,26.39366156,3.800309787,4.062750956,1.77844168,15.44578651,
Sint Maarten (Dutch part),SXM,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Seychelles,SYC,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,13.65693359,4.406613596,-2.289030144,25.84845678,26.60763648,2.935060018,12.11953665,16.41261316,7.721531489,13.69167301,29.30623295,
República Árabe Siria,SYR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,13.47088423,-7.809881231,,,,,,,,,,
Islas Turcas y Caicos,TCA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Chad,TCD,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,25.34682458,14.21731574,13.44553252,8.648536306,26.47504084,-4.700805134,-7.692824483,-4.25509921,0.853476758,22.7012844,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Europa y Asia central (BIRF y la AIF),TEC,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Togo,TGO,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,14.7367829,17.27263282,10.12937208,16.94264113,3.622293878,20.77854756,12.38772829,9.956995709,9.334947498,4.531678582,11.58509289,
Tailandia,THA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,10.9429051,15.12096802,10.37544782,7.320850315,4.647849566,4.435636487,4.221786503,5.012770999,4.667547639,3.636896985,,
Tayikistán,TJK,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,18.58930903,33.07431788,19.55017598,19.72694266,7.067056907,18.67246309,37.05891816,21.83811356,5.144851821,16.94445518,18.49790354,
Turkmenistán,TKM,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Timor-Leste,TLS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,9.938191004,9.288090965,26.21353699,22.90404217,19.92739346,7.074645494,14.26541408,12.12980904,3.121971978,-7.108631453,,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Tonga,TON,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,6.343919883,-1.542036657,12.7392051,3.129706188,8.893146451,16.18702697,13.76192323,9.453944473,7.970496053,-0.499911817,17.48052889,
Asia meridional (BIRF y la AIF),TSA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
África al sur del Sahara (BIRF y la AIF),TSS,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Trinidad y Tobago,TTO,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,1.017202389,0.789432361,20.8324283,3.207418429,7.195014922,1.132827554,2.789600002,-0.360456789,1.17346972,2.883156967,7.124869203,
Túnez,TUN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,11.75448147,9.580765377,8.065663163,6.242440377,7.946829903,5.412539753,8.04016151,11.96440842,7.113931841,10.9475815,10.29944658,
Turquía,TUR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,18.54685909,15.20402661,10.42227468,21.15282176,11.18342526,16.51465581,17.64878823,16.35192242,18.38002716,27.0230865,34.24288532,
Tuvalu,TUV,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Tanzanía,TZA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,25.42692369,18.23953206,12.48554433,9.965542219,15.56726288,18.80915114,3.44806722,8.027227793,4.48779672,9.641209954,5.677291562,
Uganda,UGA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,38.08359781,13.09804786,15.50565739,9.903239561,14.60861034,11.73561835,11.13600174,12.70007407,8.232153103,15.87613996,17.13232422,
Ucrania,UKR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,22.69109706,14.65917294,12.79098351,17.56284233,5.251236146,3.902287558,10.9287157,9.627196345,5.689334721,12.57600742,28.62360792,
Ingreso mediano alto,UMC,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Uruguay,URY,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,22.14969076,17.99090156,9.954098523,19.18948241,19.33636321,23.81756883,3.945089147,1.910618755,11.84018905,15.93294532,24.32648479,
Estados Unidos,USA,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,-2.752339916,6.683355215,4.901693384,4.501113514,5.178399554,3.143039763,3.849431759,4.801953964,4.030420024,8.39189902,17.19950635,
Uzbekistán,UZB,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,15.23182404,24.29628884,23.58343236,40.99124401,13.20145204,13.84815098,17.90118891,
San Vicente y las Granadinas,VCT,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,2.676140966,2.161353921,4.891295502,6.746036708,8.699324247,4.165312988,1.880130185,1.395194331,1.239028744,5.401322865,-6.558173268,
Venezuela,VEN,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,23.54617713,49.20457293,53.28972381,58.84307067,,,,,,,,
Islas Vírgenes Británicas,VGB,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Viet Nam,VNM,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,29.71460684,11.94244604,24.5447477,21.39947015,19.74001849,14.90843992,17.88035686,14.25636831,12.69838391,13.6213023,13.63349,
Vanuatu,VUT,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,-5.996107552,1.323607372,-0.623775156,-5.547221995,8.589869641,11.42176323,10.61871666,9.297853591,13.0876467,6.910111046,-0.559056477,
Mundo,WLD,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,,,,,,,,,,,,
Samoa,WSM,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,6.413556894,-6.133772299,-1.643732386,6.392865738,9.616252096,6.043691691,9.157739463,15.20644767,8.758909538,4.640902956,5.393747511,
Kosovo,XKX,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,13.51200074,8.800385744,7.123427867,17.17276469,-3.915269263,5.974155863,8.884319969,6.356266438,8.045647915,12.5709528,15.31586133,
"Yemen, Rep. del",YEM,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,11.77345668,0.403483209,22.00727301,13.73100862,,,,,,,,
Sudáfrica,ZAF,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,6.934029883,8.341284534,5.171730257,5.916590728,7.279487973,10.32364558,6.079448927,6.425536378,5.599615663,6.110245232,9.427326461,
Zambia,ZMB,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,29.85907512,21.70198037,17.85942719,20.79157951,12.6180853,35.19247149,-5.702272494,21.35614567,16.4780078,12.54522469,46.44354934,
Zimbabwe,ZWE,Crecimiento de la masa monetaria (% anual),FM.LBL.BMNY.ZG,61.07298913,31.19279806,27.47966587,4.551320502,12.58116183,8.201894879,19.0480483,38.64648853,28.04846447,249.8352782,485.5470455,
