Country Name,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Uganda,UGA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.976552885,15.12515394,12.67873624,4.902714419,3.074677606,5.410004196,5.445758784,5.640931922,2.623975052,2.86909425,3.794422749,
Ucrania,UKR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,9.372931051,7.955724663,0.568727972,-0.238948626,12.07185629,48.69986464,13.9127102,14.43832275,10.95185594,7.886717456,2.732492094,
Ingreso mediano alto,UMC,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.733377577,5.279747052,3.694497079,2.767896661,3.105901306,1.612661218,1.864133228,3.205309716,2.611223783,2.087230892,1.646663793,3.822717091
Uruguay,URY,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,6.69870887,8.092832063,8.097765806,8.57513504,8.877353332,8.666269871,9.639413476,6.218093826,7.606533604,7.881988709,9.756406361,7.747914023
Estados Unidos,USA,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,4.697858864
Uzbekistán,UZB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
San Vicente y las Granadinas,VCT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.747109026,3.186031116,2.598444141,0.805127804,0.193858561,-1.73361195,-0.149641648,2.153336488,2.324144854,0.913069725,-0.628131309,1.572729325
Venezuela,VEN,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,28.18746471,26.09021232,21.06899563,40.63942752,62.16864998,121.7380853,254.9485348,,,,,
Islas Vírgenes Británicas,VGB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,,,,,,,,,,,,
Viet Nam,VNM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,9.207466488,18.67773228,9.094703396,6.592674759,4.084554466,0.631200905,2.66824817,3.520256888,3.539628059,2.795823675,3.220934367,1.834715548
Vanuatu,VUT,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,2.762694695,0.873793105,1.347403629,1.458933718,0.798863838,2.483268757,0.842069084,3.084526244,2.330963796,2.762520194,5.329350731,2.343283582
Mundo,WLD,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.354757703,4.82239636,3.725326661,2.621050017,2.346268657,1.434317634,1.550016417,2.19201011,2.438736555,2.186901545,1.920968006,3.423629476
Samoa,WSM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,0.777007269,5.235415915,2.049018835,0.610085721,-0.406816088,0.724470135,1.304718693,1.749896775,4.197458887,0.98232657,-1.568912477,3.133204732
Kosovo,XKX,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.480507637,7.336417713,2.476737822,1.767324284,0.428957808,-0.536929393,0.273169431,1.488234306,1.053797737,2.675992026,0.198227923,3.353691392
"Yemen, Rep. del",YEM,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,11.17483386,19.54356171,9.885387145,10.96844215,8.104725836,,,,,,,
Sudáfrica,ZAF,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,4.089729895,4.99926697,5.724657917,5.784469097,6.129837703,4.540642277,6.571396422,5.184246648,4.517165228,4.12024587,3.210035975,4.611672178
Zambia,ZMB,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,8.501761334,6.429396811,6.575899708,6.977676055,7.806875536,10.11059289,17.86973008,6.577311542,7.494571927,9.150316443,15.73258514,22.02123429
Zimbabwe,ZWE,"Inflación, precios al consumidor (% anual)",FP.CPI.TOTL.ZG,3.022670025,3.466129728,3.725326661,1.634950415,-0.19778481,-2.430968424,-1.543669601,0.893962316,10.61886587,255.3049908,557.2018174,98.54610509
